IdNumber,Name,Province,EstablishedDate,ClosingDate,PageError,ParsingError
7486,Gardenton,Manitoba,1905-02-01T00:00:00Z,,,
7487,Framnes,Manitoba,1904-07-01T00:00:00Z,1931-07-31T00:00:00Z,,
7488,Harte,Manitoba,1882-12-01T00:00:00Z,1970-06-19T00:00:00Z,,
7489,Boakview,Saskatchewan,1884-10-01T00:00:00Z,,,
7490,Booth Siding,Saskatchewan,1939-03-16T00:00:00Z,1943-10-30T00:00:00Z,,
7491,Borden,Saskatchewan,1900-12-01T00:00:00Z,,,
7492,Libau,Manitoba,1903-04-01T00:00:00Z,,,
7493,Mountainside,Manitoba,1916-01-01T00:00:00Z,1969-03-28T00:00:00Z,,
7494,Eatonia,Saskatchewan,1913-11-01T00:00:00Z,,,
7495,Edgeley,Saskatchewan,1884-10-01T00:00:00Z,1988-06-30T00:00:00Z,,
7496,St. Labre,Manitoba,1912-05-01T00:00:00Z,1970-05-28T00:00:00Z,,
7497,Plumas,Manitoba,1879-10-01T00:00:00Z,1892-08-01T00:00:00Z,,
7498,Weiden,Manitoba,1905-12-01T00:00:00Z,1912-09-15T00:00:00Z,,
7499,St. Ouens,Manitoba,1895-12-01T00:00:00Z,1970-06-18T00:00:00Z,,
7500,Hibbard (winter office),Quebec,1943-03-01T00:00:00Z,1945-06-15T00:00:00Z,,
7501,Highwater,Quebec,1877-04-01T00:00:00Z,1973-09-29T00:00:00Z,,
7502,Montréal Sub no.130,Quebec,1937-08-03T00:00:00Z,1940-08-30T00:00:00Z,,
7503,Rivière-Eternité,Quebec,1933-09-19T00:00:00Z,,,
7504,Albuna,Ontario,1884-08-01T00:00:00Z,1914-03-01T00:00:00Z,,
7505,Albury,Ontario,1862-03-01T00:00:00Z,1913-05-01T00:00:00Z,,
7506,Alcona Beach,Ontario,1925-08-03T00:00:00Z,1973-09-01T00:00:00Z,,
7507,Alder,Ontario,1903-03-01T00:00:00Z,1913-05-31T00:00:00Z,,
7508,Alderdale,Ontario,1905-04-01T00:00:00Z,1969-03-15T00:00:00Z,,
7509,Alert,Ontario,1922-01-05T00:00:00Z,1962-11-07T00:00:00Z,,
7510,Alford Junction,Ontario,1906-02-01T00:00:00Z,1913-08-31T00:00:00Z,,
7511,Aberdour,Ontario,1875-02-01T00:00:00Z,1915-01-01T00:00:00Z,,
7512,Aberfoyle,Ontario,1851-09-06T00:00:00Z,1969-12-03T00:00:00Z,,
7513,Abingdon,Ontario,1856-12-01T00:00:00Z,1915-09-01T00:00:00Z,,
7514,Abitibi,Ontario,1926-01-20T00:00:00Z,1926-08-23T00:00:00Z,,
7515,Abitibi,Ontario,1912-04-01T00:00:00Z,,,
7516,Achill,Ontario,1905-01-23T00:00:00Z,1914-05-01T00:00:00Z,,
7517,Acton's Corners,Ontario,1899-10-01T00:00:00Z,1914-10-11T00:00:00Z,,
7518,Adamsdale,Ontario,1950-06-01T00:00:00Z,1951-01-31T00:00:00Z,,
7519,Adamsville,Ontario,1852-02-06T00:00:00Z,1853-02-06T00:00:00Z,,
7520,Adamsville,Ontario,1888-10-01T00:00:00Z,1916-01-01T00:00:00Z,,
7521,Adare,Ontario,1854-06-01T00:00:00Z,1887-12-01T00:00:00Z,,
7522,Arklan,Ontario,1905-12-01T00:00:00Z,1914-07-15T00:00:00Z,,
7523,Arlington,Ontario,1854-06-01T00:00:00Z,1914-04-01T00:00:00Z,,
7524,Armadale,Ontario,1869-04-01T00:00:00Z,1916-07-01T00:00:00Z,,
7525,Armitage,Ontario,1904-10-01T00:00:00Z,1970-07-25T00:00:00Z,,
7526,Armitage,Ontario,1859-05-01T00:00:00Z,1861-08-01T00:00:00Z,,
7527,Arner,Ontario,1884-04-01T00:00:00Z,1949-09-30T00:00:00Z,,
7528,Arnott,Ontario,1868-04-01T00:00:00Z,1917-05-31T00:00:00Z,,
7529,Aros,Ontario,1866-12-01T00:00:00Z,1884-04-01T00:00:00Z,,
7530,Arpin,Ontario,1927-12-27T00:00:00Z,1961-08-31T00:00:00Z,,
7531,Arran,Ontario,1853-02-06T00:00:00Z,,,
7532,Ashdad,Ontario,1879-08-01T00:00:00Z,1966-06-30T00:00:00Z,,
7533,Ashdown,Ontario,1869-10-01T00:00:00Z,1902-12-01T00:00:00Z,,
7534,Ashley,Ontario,1868-11-01T00:00:00Z,1916-10-31T00:00:00Z,,
7535,Ashton Station,Ontario,1908-12-01T00:00:00Z,1941-10-31T00:00:00Z,,
7536,Ashfield,Ontario,1854-04-01T00:00:00Z,1858-11-01T00:00:00Z,,
7537,Ashport,Ontario,1860-08-01T00:00:00Z,,,
7538,Asinka,Ontario,1923-07-02T00:00:00Z,,,
7539,Askin,Ontario,1876-01-01T00:00:00Z,,,
7540,Aspdin,Ontario,1874-01-01T00:00:00Z,1968-12-03T00:00:00Z,,
7541,Asphodel,Ontario,1836-01-06T00:00:00Z,,,
7542,Asselstine,Ontario,1889-06-01T00:00:00Z,1913-03-15T00:00:00Z,,
7543,Atha,Ontario,1863-09-01T00:00:00Z,1916-01-31T00:00:00Z,,
7544,Athens,Ontario,1862-01-01T00:00:00Z,1877-04-30T00:00:00Z,,
7545,Quatre Chemins,Quebec,1903-08-01T00:00:00Z,,,
7546,Québec,Quebec,1765-01-01T00:00:00Z,,,
7547,Bresaylor,Saskatchewan,1884-09-01T00:00:00Z,1885-09-01T00:00:00Z,,
7548,Briercrest,Saskatchewan,1903-06-15T00:00:00Z,,,
7549,Brownlee,Saskatchewan,1907-12-01T00:00:00Z,,,
7550,Bures,Saskatchewan,1933-12-18T00:00:00Z,1968-06-29T00:00:00Z,,
7551,Thunder Bay,Ontario,1869-11-01T00:00:00Z,,,
7552,Elbow,Saskatchewan,1906-04-01T00:00:00Z,,,
7553,Ethelton,Saskatchewan,1903-12-01T00:00:00Z,1975-10-03T00:00:00Z,,
7554,Evesham,Saskatchewan,1910-02-01T00:00:00Z,,,
7555,Whistle Mine,Ontario,1910-03-18T00:00:00Z,1919-06-30T00:00:00Z,,
7556,Ste. Rose du Lac,Manitoba,1894-02-01T00:00:00Z,,,
7557,West Lynne,Manitoba,1871-07-01T00:00:00Z,,,
7558,Hazlet,Saskatchewan,1911-09-15T00:00:00Z,,,
7559,Hepburn,Saskatchewan,1909-03-20T00:00:00Z,,,
7560,Rivière Nouvelle,Quebec,1927-07-15T00:00:00Z,1944-05-01T00:00:00Z,,
7561,Québec-Everell,Quebec,1923-03-01T00:00:00Z,1947-03-31T00:00:00Z,,
7562,Québec-Giffard,Quebec,1903-06-01T00:00:00Z,1954-11-06T00:00:00Z,,
7563,Métabetchouan,Quebec,1860-07-01T00:00:00Z,1863-09-01T00:00:00Z,,
7564,Miguasha,Quebec,1892-02-01T00:00:00Z,1956-04-10T00:00:00Z,,
7565,Milan,Quebec,1879-07-01T00:00:00Z,,,
7566,Ste. Claire de Bonaventure,Quebec,1894-06-01T00:00:00Z,1952-05-31T00:00:00Z,,
7567,St. Cléophas de Brandon,Quebec,1897-01-01T00:00:00Z,,,
7568,Webb,Saskatchewan,1908-03-01T00:00:00Z,,,
7569,Wilcox,Saskatchewan,1902-11-01T00:00:00Z,,,
7570,Black Hawk,Ontario,1904-02-01T00:00:00Z,1986-04-25T00:00:00Z,,
7571,Northbank,Alberta,1907-08-01T00:00:00Z,1952-03-31T00:00:00Z,,
7572,RCAF Station Beaver Bank,Nova Scotia,1956-12-10T00:00:00Z,1964-07-10T00:00:00Z,,
7573,Belleville MPO 311,Ontario,1942-06-08T00:00:00Z,1944-06-22T00:00:00Z,,
7574,Brandon MPO 1003,Manitoba,1942-03-02T00:00:00Z,1945-10-15T00:00:00Z,,
7575,Camp Borden,Ontario,1920-12-21T00:00:00Z,,,
7576,St. Philips,Saskatchewan,1891-03-01T00:00:00Z,1963-05-21T00:00:00Z,,
7577,Saskatoon Postal Agency No.1,Saskatchewan,1953-01-16T00:00:00Z,1968-04-16T00:00:00Z,,
7578,Ruisseau à Sam [Sem],Quebec,1883-06-01T00:00:00Z,1892-11-01T00:00:00Z,,
7579,Thetford Mines Sub no. 5,Quebec,1939-07-24T00:00:00Z,,,
7580,Thetford Mines West Sub PO,Quebec,1907-02-01T00:00:00Z,,,
7581,Querry,Quebec,1887-08-01T00:00:00Z,1954-03-20T00:00:00Z,,
7582,Ticouapé,Quebec,1881-01-01T00:00:00Z,,,
7583,St. Colomban,Quebec,1851-07-06T00:00:00Z,,,
7584,St. Damase des Aulnaies,Quebec,1887-03-01T00:00:00Z,,,
7585,Golden Spike,Alberta,1907-03-01T00:00:00Z,1962-02-17T00:00:00Z,,
7586,Atkin,Ontario,1898-01-01T00:00:00Z,1913-08-01T00:00:00Z,,
7587,Atkinson,Ontario,1891-11-01T00:00:00Z,1913-01-15T00:00:00Z,,
7588,Ballycroy,Ontario,1856-03-01T00:00:00Z,1952-03-31T00:00:00Z,,
7589,Ballynahinch,Ontario,1858-09-01T00:00:00Z,,,
7590,Ballysheen,Ontario,1917-07-20T00:00:00Z,1918-11-15T00:00:00Z,,
7591,Balmer's Island,Ontario,1865-04-01T00:00:00Z,,,
7592,Balmy Beach,Ontario,1900-06-18T00:00:00Z,,,
7593,Balsam Creek,Ontario,1939-04-01T00:00:00Z,1964-11-14T00:00:00Z,,
7594,Balsam Grove,Ontario,1886-06-01T00:00:00Z,1914-06-01T00:00:00Z,,
7595,Balsam Hill,Ontario,1887-01-01T00:00:00Z,1914-03-07T00:00:00Z,,
7597,Balvenie,Ontario,1891-04-01T00:00:00Z,1940-06-08T00:00:00Z,,
7598,Banbury,Ontario,1884-08-01T00:00:00Z,1909-12-16T00:00:00Z,,
7599,Banda,Ontario,1860-06-01T00:00:00Z,1915-10-01T00:00:00Z,,
7600,Bandon,Ontario,1855-05-01T00:00:00Z,1888-05-16T00:00:00Z,,
7601,Bangor,Ontario,1861-08-01T00:00:00Z,1873-03-31T00:00:00Z,,
7602,Bankfield,Ontario,1937-10-06T00:00:00Z,1943-04-30T00:00:00Z,,
7603,Banks,Ontario,1876-02-01T00:00:00Z,1915-03-01T00:00:00Z,,
7604,Banner,Ontario,1893-03-01T00:00:00Z,1914-07-01T00:00:00Z,,
7605,Banning,Ontario,1909-06-10T00:00:00Z,,,
7606,Barclay,Ontario,1891-09-01T00:00:00Z,1897-07-14T00:00:00Z,,
7607,Barclay,Ontario,1841-02-06T00:00:00Z,1914-11-01T00:00:00Z,,
7608,Bardolph,Ontario,1882-05-01T00:00:00Z,1914-03-18T00:00:00Z,,
7609,Bardsville,Ontario,1872-08-01T00:00:00Z,1928-05-15T00:00:00Z,,
7610,Barkerton,Ontario,1887-06-01T00:00:00Z,,,
7611,Barlochan,Ontario,1914-06-22T00:00:00Z,1917-09-01T00:00:00Z,,
7612,Attawapiskat,Ontario,1961-12-29T00:00:00Z,1972-06-01T00:00:00Z,,
7613,Attercliffe,Ontario,1853-02-06T00:00:00Z,1916-03-01T00:00:00Z,,
7614,Attercliffe Station,Ontario,1874-09-01T00:00:00Z,1931-06-15T00:00:00Z,,
7615,Aughrim,Ontario,1854-09-01T00:00:00Z,1913-06-01T00:00:00Z,,
7616,Augsburg,Ontario,1893-07-01T00:00:00Z,1915-02-17T00:00:00Z,,
7617,Auld,Ontario,1906-05-01T00:00:00Z,1948-05-31T00:00:00Z,,
7618,Aviemoor,Ontario,1912-02-15T00:00:00Z,1914-09-04T00:00:00Z,,
7619,Avon,Ontario,1854-07-01T00:00:00Z,1914-11-01T00:00:00Z,,
7620,Avonbank,Ontario,1856-01-01T00:00:00Z,1913-12-13T00:00:00Z,,
7621,Avonton,Ontario,1863-11-01T00:00:00Z,1914-10-30T00:00:00Z,,
7622,Aylesworth,Ontario,1899-07-01T00:00:00Z,1924-09-30T00:00:00Z,,
7623,Baby's Point,Ontario,1852-08-06T00:00:00Z,1890-04-30T00:00:00Z,,
7624,Badenoch,Ontario,1889-09-01T00:00:00Z,1902-06-21T00:00:00Z,,
7625,Badmin,Ontario,1855-07-01T00:00:00Z,,,
7626,Bagot,Ontario,1848-02-06T00:00:00Z,,,
7627,Sam Lake,Ontario,1964-03-04T00:00:00Z,1986-11-09T00:00:00Z,,
7628,St. James,Manitoba,1871-07-01T00:00:00Z,1915-09-07T00:00:00Z,,
7629,Winnipeg Sub. No. 48,Manitoba,1871-07-01T00:00:00Z,1915-09-07T00:00:00Z,,
7630,Shillingthorpe,Saskatchewan,1905-09-01T00:00:00Z,1931-08-29T00:00:00Z,,
7631,Skibbereen,Saskatchewan,1900-11-01T00:00:00Z,1927-10-31T00:00:00Z,,
7632,Smoky Burn,Saskatchewan,1950-02-16T00:00:00Z,1970-06-30T00:00:00Z,,
7633,Buffalo,Alberta,1920-02-01T00:00:00Z,,,
7634,Cadogan,Alberta,1909-03-01T00:00:00Z,,,
7635,Ste. Perpétue de L'Islet,Quebec,1862-06-01T00:00:00Z,,,
7636,Loranger,Quebec,1920-10-01T00:00:00Z,1955-05-31T00:00:00Z,,
7637,Tomifobia,Quebec,1870-08-01T00:00:00Z,,,
7638,Sault au Cochon,Quebec,1873-01-01T00:00:00Z,1896-09-30T00:00:00Z,,
7639,Longueuil Sub no. 15,Quebec,1957-06-25T00:00:00Z,1959-05-25T00:00:00Z,,
7640,Gourin,Alberta,1923-08-01T00:00:00Z,1967-07-14T00:00:00Z,,
7641,Grand Centre,Alberta,1937-05-01T00:00:00Z,,,
7642,Green Court,Alberta,1908-07-01T00:00:00Z,,,
7643,Avondale,Prince Edward Island,1868-07-01T00:00:00Z,1914-05-15T00:00:00Z,,
7644,Lake Louise,Alberta,1901-03-01T00:00:00Z,,,
7645,Langevin,Alberta,1904-02-01T00:00:00Z,1907-07-31T00:00:00Z,,
7646,Leedale,Alberta,1907-06-01T00:00:00Z,1970-01-30T00:00:00Z,,
7647,Lethbridge Sub. No. 14,Alberta,1975-08-27T00:00:00Z,,,
7648,Miscouche,Prince Edward Island,1874-07-01T00:00:00Z,,,
7649,Calling River,Alberta,1934-08-11T00:00:00Z,1949-01-18T00:00:00Z,,
7650,Canyon Creek,Alberta,1928-03-01T00:00:00Z,,,
7651,Carmangay,Alberta,1907-03-01T00:00:00Z,,,
7652,Opal,Alberta,1912-11-15T00:00:00Z,,,
7653,North Hatley,Quebec,1863-05-01T00:00:00Z,,,
7654,Sept-Iles,Quebec,1886-10-01T00:00:00Z,,,
7655,Sévigny,Quebec,1912-02-01T00:00:00Z,1957-06-01T00:00:00Z,,
7656,Trois Rivières Sub no. 1,Quebec,1914-12-01T00:00:00Z,,,
7657,Shannon,Quebec,1939-12-01T00:00:00Z,,,
7658,Bellevue,Prince Edward Island,1873-07-01T00:00:00Z,1913-08-31T00:00:00Z,,
7659,Bloomfield Station,Prince Edward Island,1885-10-01T00:00:00Z,,,
7660,Brackley Point Road,Prince Edward Island,1874-07-01T00:00:00Z,1912-10-31T00:00:00Z,,
7661,Brown's Creek,Prince Edward Island,1884-01-01T00:00:00Z,,,
7666,Mount Buchanan,Prince Edward Island,1889-12-01T00:00:00Z,1913-07-16T00:00:00Z,,
7667,Rankin Inlet,Northwest Territories,1960-03-21T00:00:00Z,,,
7668,Bagshot,Ontario,1921-02-16T00:00:00Z,1923-09-01T00:00:00Z,,
7669,Baird,Ontario,1913-01-01T00:00:00Z,1963-03-02T00:00:00Z,,
7670,Bakersville,Ontario,1865-09-01T00:00:00Z,1869-03-01T00:00:00Z,,
7671,Baldwin,Ontario,1857-08-01T00:00:00Z,1871-04-01T00:00:00Z,,
7672,Balfour,Ontario,1882-03-01T00:00:00Z,1888-05-01T00:00:00Z,,
7673,Ballantrae,Ontario,1858-08-01T00:00:00Z,1949-11-30T00:00:00Z,,
7674,Ballantyne's Station,Ontario,1872-12-01T00:00:00Z,1913-07-01T00:00:00Z,,
7675,Ballinville,Ontario,1880-11-01T00:00:00Z,1891-08-01T00:00:00Z,,
7676,Amherst Island,Ontario,1845-04-06T00:00:00Z,,,
7677,Arran,Ontario,1853-02-06T00:00:00Z,,,
7678,Amigari,Ontario,1879-09-01T00:00:00Z,,,
7679,Amulree,Ontario,1864-01-01T00:00:00Z,1865-01-01T00:00:00Z,,
7680,Amyot,Ontario,1911-08-01T00:00:00Z,1946-07-31T00:00:00Z,,
7681,Ancaster Sub #2,Ontario,1966-11-02T00:00:00Z,1970-05-21T00:00:00Z,,
7682,Anderdon,Ontario,1873-12-01T00:00:00Z,,,
7683,Anderson Park,Ontario,1952-05-23T00:00:00Z,,,
7684,Andrewsville,Ontario,1890-12-01T00:00:00Z,1913-09-30T00:00:00Z,,
7685,Ansnorveldt,Ontario,1948-12-13T00:00:00Z,1949-06-10T00:00:00Z,,
7686,Anson,Ontario,1888-01-01T00:00:00Z,1913-11-30T00:00:00Z,,
7687,Anthony,Ontario,1913-05-20T00:00:00Z,1950-03-31T00:00:00Z,,
7688,Antrim,Ontario,1859-02-01T00:00:00Z,1914-03-24T00:00:00Z,,
7689,Appelo,Ontario,1923-03-19T00:00:00Z,1937-07-31T00:00:00Z,,
7690,Appleby,Ontario,1857-03-01T00:00:00Z,1915-01-01T00:00:00Z,,
7691,Appleby Corner,Ontario,1904-01-16T00:00:00Z,1917-07-21T00:00:00Z,,
7692,Apto,Ontario,1856-11-01T00:00:00Z,1912-07-01T00:00:00Z,,
7693,Aragon,Ontario,1923-10-15T00:00:00Z,1924-05-20T00:00:00Z,,
7694,Ashworth,Ontario,1862-01-01T00:00:00Z,1875-06-01T00:00:00Z,,
7695,Archer,Ontario,1883-05-01T00:00:00Z,1914-11-11T00:00:00Z,,
7696,Ardagh,Ontario,1885-05-01T00:00:00Z,1891-07-01T00:00:00Z,,
7697,Ardtrea,Ontario,1864-06-01T00:00:00Z,1918-06-30T00:00:00Z,,
7698,Argentite,Ontario,1907-08-15T00:00:00Z,1908-10-08T00:00:00Z,,
7699,Argonaut,Ontario,1925-03-18T00:00:00Z,1930-08-23T00:00:00Z,,
7700,Ariadne,Ontario,1863-10-01T00:00:00Z,1868-02-07T00:00:00Z,,
7701,Barnett,Ontario,1854-12-01T00:00:00Z,,,
7702,Barrett,Ontario,1900-11-01T00:00:00Z,1914-01-01T00:00:00Z,,
7703,Barrett,Ontario,1879-07-01T00:00:00Z,1895-06-01T00:00:00Z,,
7704,Bar River,Ontario,1880-09-01T00:00:00Z,1970-07-31T00:00:00Z,,
7705,Barrow Bay,Ontario,1890-03-01T00:00:00Z,1969-11-07T00:00:00Z,,
7706,Barryvale,Ontario,1889-02-01T00:00:00Z,1968-10-15T00:00:00Z,,
7707,Basin Depot,Ontario,1880-04-01T00:00:00Z,1904-11-01T00:00:00Z,,
7709,Reindeer Station,Northwest Territories,1948-09-07T00:00:00Z,1968-06-30T00:00:00Z,,
7710,Newport,Prince Edward Island,1874-07-01T00:00:00Z,,,
7711,Wernecke,Yukon Territory,1926-11-01T00:00:00Z,1933-08-22T00:00:00Z,,
7712,Northside,Saskatchewan,1915-12-01T00:00:00Z,1970-05-29T00:00:00Z,,
7713,Abigail,Manitoba,1884-08-01T00:00:00Z,1920-12-16T00:00:00Z,,
7714,Elkhorn,Manitoba,1883-12-01T00:00:00Z,,,
7715,Emerald Hill,Manitoba,1890-05-01T00:00:00Z,,,
7716,Chamberlain,Manitoba,1897-08-01T00:00:00Z,,,
7717,Asessippi,Manitoba,1883-07-01T00:00:00Z,1917-10-31T00:00:00Z,,
7718,Endcliffe,Manitoba,1919-05-01T00:00:00Z,1922-03-31T00:00:00Z,,
7719,Ashville,Manitoba,1901-06-01T00:00:00Z,,,
7720,Shawinigan Falls Sub no. 2,Quebec,1938-09-26T00:00:00Z,1949-02-12T00:00:00Z,,
7721,Shawinigan Sub no. 3,Quebec,1947-06-06T00:00:00Z,1949-03-14T00:00:00Z,,
7724,West Guilford,Ontario,1902-07-01T00:00:00Z,,,
7725,Woodview,Ontario,1851-03-01T00:00:00Z,,,
7726,Saskatoon Sub No.28,Saskatchewan,1965-12-11T00:00:00Z,1982-07-24T00:00:00Z,,
7727,Ordale,Saskatchewan,1929-11-01T00:00:00Z,1969-07-15T00:00:00Z,,
7728,Overland,Saskatchewan,1910-04-01T00:00:00Z,1942-08-31T00:00:00Z,,
7729,Palo,Saskatchewan,1923-06-01T00:00:00Z,1961-08-10T00:00:00Z,,
7730,Pas Trail,Saskatchewan,1936-09-16T00:00:00Z,1967-06-29T00:00:00Z,,
7731,Penge,Saskatchewan,1913-08-01T00:00:00Z,1923-03-31T00:00:00Z,,
7732,Penkill,Saskatchewan,1908-07-01T00:00:00Z,1947-07-15T00:00:00Z,,
7733,Mistatim Station,Saskatchewan,1938-11-17T00:00:00Z,,,
7734,Beatty,Saskatchewan,1908-08-17T00:00:00Z,,,
7735,Bender,Saskatchewan,1904-04-01T00:00:00Z,1953-06-30T00:00:00Z,,
7736,Big Beaver,Saskatchewan,1926-04-01T00:00:00Z,,,
7737,Birch Lake,Saskatchewan,1912-03-01T00:00:00Z,1915-11-01T00:00:00Z,,
7738,Shawinigan Sub no. 5,Quebec,1912-07-04T00:00:00Z,1957-08-05T00:00:00Z,,
7739,Sherbrooke-Sub no. 1,Quebec,1885-07-01T00:00:00Z,,,
7740,Sokal,Saskatchewan,1912-10-01T00:00:00Z,1952-10-14T00:00:00Z,,
7741,Griesbach,Alberta,1955-07-25T00:00:00Z,1959-05-18T00:00:00Z,,
7742,Groton,Alberta,1913-02-01T00:00:00Z,1961-02-17T00:00:00Z,,
7743,Halkirk,Alberta,1910-01-01T00:00:00Z,,,
7744,RCAF Station Yorkton,Saskatchewan,1963-04-01T00:00:00Z,,,
7745,Acme,Alberta,1905-08-01T00:00:00Z,,,
7746,Ankerton,Alberta,1917-04-01T00:00:00Z,,,
7747,Armada,Alberta,1915-01-01T00:00:00Z,1959-07-15T00:00:00Z,,
7748,Arneson,Alberta,1928-12-16T00:00:00Z,1957-04-02T00:00:00Z,,
7749,Lineham,Alberta,1895-02-01T00:00:00Z,1926-07-01T00:00:00Z,,
7750,Bessemer,Ontario,1906-04-01T00:00:00Z,1914-10-31T00:00:00Z,,
7751,Bethel,Ontario,1886-06-01T00:00:00Z,1912-12-23T00:00:00Z,,
7752,Bethesda,Ontario,1874-04-01T00:00:00Z,1929-02-28T00:00:00Z,,
7753,Beverley Acres,Ontario,1956-12-12T00:00:00Z,,,
7754,Bexley,Ontario,1873-07-01T00:00:00Z,,,
7755,Biddulph,Ontario,1854-06-01T00:00:00Z,,,
7756,Big Bay Point,Ontario,1912-08-01T00:00:00Z,1918 ?,,
7757,Big Beaver House,Ontario,1961-06-06T00:00:00Z,1965-07-31T00:00:00Z,,
7758,Bigelow,Ontario,1917-12-03T00:00:00Z,,,
7759,Big Fork,Ontario,1883-08-01T00:00:00Z,1936-10-30T00:00:00Z,,
7760,Big Lake,Ontario,1881-01-01T00:00:00Z,1969-11-30T00:00:00Z,,
7761,Big Point,Ontario,1882-08-01T00:00:00Z,1915-03-01T00:00:00Z,,
7762,Bigwin,Ontario,1920-05-01T00:00:00Z,1966-09-23T00:00:00Z,,
7763,Bigwin Island,Ontario,1920-05-01T00:00:00Z,,,
7764,Binkham,Ontario,1878-09-01T00:00:00Z,1912-08-15T00:00:00Z,,
7765,Birch Cliff Heights,Ontario,1924-03-10T00:00:00Z,1926-09-25T00:00:00Z,,
7766,Birdell,Ontario,1902-03-01T00:00:00Z,1913-01-01T00:00:00Z,,
7767,Birkendale,Ontario,1900-05-01T00:00:00Z,1964-06-30T00:00:00Z,,
7768,Birkhall,Ontario,1858-08-01T00:00:00Z,1882-02-01T00:00:00Z,,
7769,Birmingham,Ontario,1852-02-06T00:00:00Z,,,
7770,Bass Creek,Ontario,1912-10-01T00:00:00Z,,,
7771,Basswood,Ontario,1880-06-01T00:00:00Z,1882-05-01T00:00:00Z,,
7772,Batchawana Bay,Ontario,1865-11-01T00:00:00Z,1868-09-01T00:00:00Z,,
7773,Batteau,Ontario,1879-07-01T00:00:00Z,1928-10-20T00:00:00Z,,
7774,Batties Corners,Ontario,1884-01-01T00:00:00Z,1889-03-01T00:00:00Z,,
7775,Baxter,Ontario,1887-05-01T00:00:00Z,1914-10-31T00:00:00Z,,
7776,Bay Centre,Ontario,1909-11-01T00:00:00Z,1913-07-01T00:00:00Z,,
7777,Bay Ridges,Ontario,1962-06-01T00:00:00Z,,,
7778,Bayside,Ontario,1883-03-01T00:00:00Z,1914-03-01T00:00:00Z,,
7779,Beach Park,Ontario,1913-08-21T00:00:00Z,1918-12-01T00:00:00Z,,
7780,Beaconsfield,Ontario,1877-01-01T00:00:00Z,1913-03-01T00:00:00Z,,
7781,Bear Brook,Ontario,1855-07-01T00:00:00Z,1919-03-13T00:00:00Z,,
7782,Bear Cave,Ontario,1887-10-01T00:00:00Z,1957-10-22T00:00:00Z,,
7783,Bears Pass,Ontario,1920-09-01T00:00:00Z,1932-03-31T00:00:00Z,,
7784,Beatrice,Ontario,1871-10-01T00:00:00Z,1928-06-30T00:00:00Z,,
7785,Beaver,Ontario,1880-03-01T00:00:00Z,,,
7786,Beaver Meadow,Ontario,1903-02-01T00:00:00Z,1914-06-01T00:00:00Z,,
7787,Beaver Mills,Ontario,1895-11-01T00:00:00Z,,,
7788,Beaver Mine,Ontario,1889-04-01T00:00:00Z,1902-04-19T00:00:00Z,,
7789,Beckstead,Ontario,1882-08-01T00:00:00Z,1913-09-24T00:00:00Z,,
7790,Bedford Mills,Ontario,1879-07-01T00:00:00Z,1940-06-29T00:00:00Z,,
7791,Battrum,Saskatchewan,1912-12-15T00:00:00Z,1969-01-31T00:00:00Z,,
7792,Bjorkdale,Saskatchewan,1912-09-01T00:00:00Z,,,
7793,Strangford,Ontario,1863-01-01T00:00:00Z,1873-06-30T00:00:00Z,,
7794,Strathglass,Ontario,1856-11-01T00:00:00Z,1865-10-02T00:00:00Z,,
7795,Sturgeon Lake,Ontario,1909-08-10T00:00:00Z,1916-04-30T00:00:00Z,,
7796,Sudbury - Brodie,Ontario,1951-03-06T00:00:00Z,1956-05-15T00:00:00Z,,
7797,Sunnidale Station,Ontario,1856-04-01T00:00:00Z,,,
7798,Notre Dame de Stanbridge,Quebec,1867-07-01T00:00:00Z,,,
7800,Jonquières Sud,Quebec,1907-10-01T00:00:00Z,1914-09-14T00:00:00Z,,
7801,Joseph Farm,Quebec,1905-04-01T00:00:00Z,1954-06-30T00:00:00Z,,
7802,Macnider,Quebec,1864-03-01T00:00:00Z,,,
7803,Hanna,Alberta,1910-01-15T00:00:00Z,,,
7804,Hazeldine,Alberta,1927-12-28T00:00:00Z,1975-01-31T00:00:00Z,,
7805,Helmer,Alberta,1927-06-16T00:00:00Z,1932-05-04T00:00:00Z,,
7806,Lomond,Alberta,1910-02-14T00:00:00Z,,,
7807,Magnolia,Alberta,1908-06-01T00:00:00Z,1967-11-01T00:00:00Z,,
7808,Maleb,Alberta,1911-06-01T00:00:00Z,1942-04-21T00:00:00Z,,
7809,Talbotville Royal,Ontario,1853-01-01T00:00:00Z,,,
7810,Tapleytown,Ontario,1852-08-06T00:00:00Z,1914-12-31T00:00:00Z,,
7811,Claybank,Saskatchewan,1912-09-01T00:00:00Z,,,
7812,Climax,Saskatchewan,1913-08-01T00:00:00Z,,,
7813,Val-Brillant,Quebec,1881-02-01T00:00:00Z,,,
7814,Val Clermont,Quebec,1938-12-20T00:00:00Z,1953-08-31T00:00:00Z,,
7815,Val des Bois,Quebec,1878-08-01T00:00:00Z,,,
7816,Sherrington,Quebec,1852-01-06T00:00:00Z,,,
7817,Maddington Falls,Quebec,1885-10-01T00:00:00Z,,,
7818,Maddington Falls,Quebec,1901-06-01T00:00:00Z,1969-08-16T00:00:00Z,,
7819,Carmacks,Yukon Territory,1908-08-01T00:00:00Z,,,
7820,Cherry Valley,Prince Edward Island,1882-07-01T00:00:00Z,1967-11-15T00:00:00Z,,
